id,BOROUGH,ADDRESS,ZIP CODE,SALE PRICE,SALE DATE,lat,long,returned_street_name,returned_zip_code
6996,1,125 RIVINGTON STREET,10002,9800000,9/1/16,40.71951637,-73.98722942,RIVINGTON STREET,10002
9612,1,151 WEST 48TH   STREET,10036,13010500,9/1/16,40.75962489,-73.98309587,WEST 48TH   STREET,10036
190,2,3964 AMUNDSON AVENUE,10466,405000,9/1/16,40.8910611,-73.8360134,AMUNDSON AVENUE,10466
320,2,3438 EDSON AVENUE,10469,599000,9/1/16,40.88002318,-73.83883958,EDSON AVENUE,10469
890,2,3318 HONE AVENUE,10469,104000,9/1/16,40.87343264,-73.8571916,HONE AVENUE,10469
1796,2,2145 MOHEGAN AVENUE,10460,371124,9/1/16,40.84693082,-73.88243018,MOHEGAN AVENUE,10460
2038,2,1491 JEROME AVENUE,10452,5000000,9/1/16,40.84211915,-73.91691053,JEROME AVENUE,10452
2039,2,1491 JEROME AVENUE,10452,3500000,9/1/16,40.84211915,-73.91691053,JEROME AVENUE,10452
3530,2,1979 MORRIS AVE,10453,445000,9/1/16,40.85138913,-73.90754782,MORRIS AVE,10453
3656,2,1456 LELAND AVENUE,10460,380000,9/1/16,40.83713679,-73.86412145,LELAND AVENUE,10460
4093,2,2546 WESTERVELT AVENUE,10469,435000,9/1/16,40.8639375,-73.83955102,WESTERVELT AVENUE,10469
4411,2,5749 FARADAY AVENUE,10471,876000,9/1/16,40.90504007,-73.89828091,FARADAY AVENUE,10471
5087,2,2837 WELLMAN AVENUE,10461,310000,9/1/16,40.84158185,-73.83564385,WELLMAN AVENUE,10461
5460,2,1125 THIERIOT AVENUE,10472,475000,9/1/16,40.82857861,-73.86398355,THIERIOT AVENUE,10472
5562,2,1230 BEACH AVENUE,10472,500000,9/1/16,40.83089459,-73.86584702,BEACH AVENUE,10472
6015,2,741 CALHOUN AVENUE,10465,550000,9/1/16,40.82609701,-73.82503372,CALHOUN AVENUE,10465
6144,2,3930 EAST TREMONT AVENUE,10465,1250000,9/1/16,40.82116072,-73.81887204,EAST TREMONT AVENUE,10465
30,3,8633 15TH AVENUE,11228,999000,9/1/16,40.61054622,-74.0100053,15TH AVENUE,11228
1166,3,413 MONROE STREET,11221,750000,9/1/16,40.68680355,-73.94097045,MONROE STREET,11221
1794,3,288 QUINCY STREET,11216,1260000,9/1/16,40.68684607,-73.94958814,QUINCY STREET,11216
1972,3,850 GREENE AVENUE,11221,140000,9/1/16,40.69012922,-73.93408381,GREENE AVENUE,11221
2636,3,6616 CAMERON COURT,11204,790000,9/1/16,40.6204278,-73.99484892,CAMERON COURT,11204
2905,3,2265 78 STREET,11214,990000,9/1/16,40.6056218,-73.98733764,78 STREET,11214
3367,3,214 WYCKOFF STREET,11217,3200000,9/1/16,40.68396054,-73.98606081,WYCKOFF STREET,11217
5761,3,635 SACKMAN STREET,11212,350000,9/1/16,40.66208551,-73.9026595,SACKMAN STREET,11212
5801,3,192 HERZL STREET,11212,680000,9/1/16,40.66535045,-73.91479496,HERZL STREET,11212
6259,3,16 COVERT STREET,11207,550000,9/1/16,40.68512256,-73.9131147,COVERT STREET,11207
6823,3,1165 EAST 88TH   STREET,11236,430000,9/1/16,40.63484866,-73.90224886,EAST 88TH   STREET,11236
6993,3,640 EAST 86TH STREET,11236,505986,9/1/16,40.64062593,-73.91181061,EAST 86TH STREET,11236
7797,3,220 GREENE AVENUE,11238,140000,9/1/16,40.68695798,-73.96228749,GREENE AVENUE,11238
7819,3,296 DEKALB AVENUE,11205,3108000,9/1/16,40.68936379,-73.96678266,DEKALB AVENUE,11205
8346,3,136 UNION STREET,11231,3600000,9/1/16,40.68389823,-74.00208403,UNION STREET,11231
8405,3,2008 MERMAID AVE,11224,570000,9/1/16,40.57611518,-73.98714885,MERMAID AVE,11224
11260,3,550 DREW STREET,11208,460000,9/1/16,40.67734469,-73.86314553,DREW STREET,11208
11417,3,903 PINE STREET,11208,675000,9/1/16,40.66287388,-73.86755463,PINE STREET,11208
12677,3,4110 HUBBARD PLACE,11210,380000,9/1/16,40.62491384,-73.9351785,HUBBARD PLACE,11210
13405,3,382 EAST 91ST STREET,11212,305000,9/1/16,40.65609239,-73.92269251,EAST 91ST STREET,11212
14066,3,306 CLERMONT AVENUE,11205,2250000,9/1/16,40.68869777,-73.97028427,CLERMONT AVENUE,11205
14751,3,28 BAY 40TH STREET,11214,905000,9/1/16,40.59696471,-73.98735008,BAY 40TH STREET,11214
15210,3,1608 SHORE PARKWAY,11214,224020,9/1/16,40.59366341,-74.00065893,SHORE PARKWAY,11214
15211,3,1608 SHORE PARKWAY,11214,224020,9/1/16,40.59366341,-74.00065893,SHORE PARKWAY,11214
15212,3,1608 SHORE PARKWAY,11214,224020,9/1/16,40.59366341,-74.00065893,SHORE PARKWAY,11214
15213,3,1608 SHORE PARKWAY,11214,224020,9/1/16,40.59366341,-74.00065893,SHORE PARKWAY,11214
15685,3,83-97 APOLLO STREET,11222,10564030,9/1/16,40.72714748,-73.93836227,APOLLO STREET,11222
16105,3,2008 EAST 15TH   STREET,11229,820000,9/1/16,40.60070948,-73.95693818,EAST 15TH   STREET,11229
16448,3,1651 EAST 35,11234,480000,9/1/16,40.6149683,-73.93806605,EAST 35,11234
16590,3,2064 EAST 35TH STREET,11234,596000,9/1/16,40.60793485,-73.93097766,EAST 35TH STREET,11234
16951,3,1490 EAST 21ST STREET,11210,1775000,9/1/16,40.61692732,-73.9539633,EAST 21ST STREET,11210
17922,3,1473 EAST 5TH   STREET,11230,1550000,9/1/16,40.61489044,-73.96980566,EAST 5TH   STREET,11230
18079,3,1515 EAST 5TH STREET,11230,1100000,9/1/16,40.61364425,-73.96958651,EAST 5TH STREET,11230
18424,3,917 FIRST COURT,11223,800000,9/1/16,40.6047491,-73.96275168,FIRST COURT,11223
18964,3,2012 EAST 52 STREET,11234,710700,9/1/16,40.61149567,-73.92360135,EAST 52 STREET,11234
20560,3,2555 EAST 28TH STREET,11235,690000,9/1/16,40.59012426,-73.9416212,EAST 28TH STREET,11235
21351,3,2513 EAST 12 STREET,11235,927500,9/1/16,40.58927511,-73.95819852,EAST 12 STREET,11235
37,4,5-36 BEACH 68 STREET,11692,250000,9/1/16,40.59583942,-73.79715448,BEACH 68 STREET,11692
183,4,348 BEACH 67 STREET,11692,202000,9/1/16,40.59246912,-73.79578567,BEACH 67 STREET,11692
849,4,32-47 48TH STREET,11103,1100000,9/1/16,40.75467769,-73.91333078,48TH STREET,11103
1578,4,210-24 33RD   AVENUE,11361,965000,9/1/16,40.77127651,-73.77734099,33RD   AVENUE,11361
1648,4,38-25 215TH PLACE,11361,690000,9/1/16,40.76648493,-73.76798528,215TH PLACE,11361
2610,4,14-47 159TH STREET,11357,1510000,9/1/16,40.7876599,-73.80296913,159TH STREET,11357
3000,4,85-03 250TH   STREET,11426,297500,9/1/16,40.73321264,-73.71634418,250TH   STREET,11426
3414,4,115-112 226 STREET,11411,300000,9/1/16,40.69560771,-73.7341098,226 STREET,11411
3665,4,22-29 127 STREET,11356,683800,9/1/16,40.77926524,-73.84128961,127 STREET,11356
4027,4,33-30 110 STREET,11368,446160,9/1/16,40.75696019,-73.85933632,110 STREET,11368
4165,4,100-02 39TH   AVENUE,11368,1070000,9/1/16,40.74977906,-73.86550148,39TH   AVENUE,11368
4465,4,104-39 44TH AVENUE,11368,1265000,9/1/16,40.74777859,-73.85899841,44TH AVENUE,11368
5106,4,29-19 GILMORE STREET,11369,810000,9/1/16,40.7621324,-73.86484482,GILMORE STREET,11369
5119,4,31-45 103RD   STREET,11369,780000,9/1/16,40.76015458,-73.86582345,103RD   STREET,11369
5474,4,54-10 83 ST,11373,870000,9/1/16,40.73128136,-73.88231671,83 ST,11373
6450,4,79-19 268TH STREET,11004,668000,9/1/16,40.74771501,-73.70396112,268TH STREET,11004
7112,4,49-07 166TH   STREET,11365,930000,9/1/16,40.74873139,-73.8015107,166TH   STREET,11365
7308,4,148-09 59TH AVENUE,11355,985000,9/1/16,40.74265507,-73.82024749,59TH AVENUE,11355
9847,4,147-11 73RD  AVENUE,11367,850000,9/1/16,40.72561822,-73.81841736,73RD  AVENUE,11367
10153,4,77-47 166TH   STREET,11366,760000,9/1/16,40.72317281,-73.80187544,166TH   STREET,11366
10584,4,164-10 65 AVE,11365,750000,9/1/16,40.73653007,-73.80421008,65 AVE,11365
13126,4,100-12 196 STREET,11423,460000,9/1/16,40.70926322,-73.76312749,196 STREET,11423
13352,4,198-30 JAMAICA AVENUE,11423,1180000,9/1/16,40.71322567,-73.75998959,JAMAICA AVENUE,11423
13555,4,90-24 SHORE PARKWAY,11414,540000,9/1/16,40.66445989,-73.8431668,SHORE PARKWAY,11414
15164,4,137-21 97TH   AVENUE,11435,275000,9/1/16,40.69558831,-73.81195386,97TH   AVENUE,11435
15572,4,187-16 CAMBRIDGE ROAD,11432,915000,9/1/16,40.71881001,-73.77569449,CAMBRIDGE ROAD,11432
16424,4,138-14 233 STREET,11422,230000,9/1/16,40.66951138,-73.74059436,233 STREET,11422
16496,4,37-21 BROOKSIDE STREET,11363,725000,9/1/16,40.77529855,-73.74348953,BROOKSIDE STREET,11363
16515,4,249-51 THEBES AVENUE,11362,728000,9/1/16,40.7669339,-73.73439543,THEBES AVENUE,11362
16565,4,262-03 60TH   AVENUE,11362,825000,9/1/16,40.76059051,-73.72036797,60TH   AVENUE,11362
17588,4,50-19 66TH   STREET,11377,1275000,9/1/16,40.73638833,-73.89856003,66TH   STREET,11377
18324,4,64-52 228TH   STREET,11364,1265000,9/1/16,40.7475917,-73.74913609,228TH   STREET,11364
19523,4,107-36 ROBARD LANE,11429,360000,9/1/16,40.70982682,-73.73941669,ROBARD LANE,11429
19612,4,227-43 114TH  AVENUE,11411,486000,9/1/16,40.70181222,-73.728787,114TH  AVENUE,11411
19736,4,214-20 HILLSIDE AVENUE,11427,800000,9/1/16,40.72615311,-73.75074654,HILLSIDE AVENUE,11427
19857,4,62-29 DIETERLE CRESCENT,11374,1050000,9/1/16,40.72473065,-73.86336571,DIETERLE CRESCENT,11374
20862,4,87-73 109TH   STREET,11418,685000,9/1/16,40.69404633,-73.83757621,109TH   STREET,11418
21020,4,9517 127 STREET,11419,540000,9/1/16,40.69392111,-73.81983435,127 STREET,11419
21151,4,107-42 132ND   STREET,11419,695000,9/1/16,40.68616581,-73.81214629,132ND   STREET,11419
21509,4,60-69 70TH   AVENUE,11385,1200000,9/1/16,40.70245299,-73.89647296,70TH   AVENUE,11385
22441,4,130-15 143RD   STREET,11436,425000,9/1/16,40.67038021,-73.79582109,143RD   STREET,11436
22455,4,126-38 147TH   STREET,11436,415000,9/1/16,40.67230721,-73.7913198,147TH   STREET,11436
22824,4,119-72 GUY R BREWER BLVD,11434,360000,9/1/16,40.68053368,-73.78117367,GUY R BREWER BLVD,11434
23250,4,108-21 171ST   PLACE,11433,190000,9/1/16,40.69869,-73.78387296,171ST   PLACE,11433
24929,4,196-03 120 AVE,11412,200000,9/1/16,40.68940698,-73.75372174,120 AVE,11412
25139,4,118-30 MONTAUK STREET,11412,1625000,9/1/16,40.68837989,-73.76394087,MONTAUK STREET,11412
26245,4,85-23 79TH STREET,11421,725000,9/1/16,40.69486292,-73.864058,79TH STREET,11421
631,5,129 KIRSHON AVENUE,10314,560000,9/1/16,40.61466381,-74.16282134,KIRSHON AVENUE,10314
1162,5,260 ELIZABETH STREET,10310,384306,9/1/16,40.62767922,-74.11825354,ELIZABETH STREET,10310
1415,5,173 DELAWARE AVENUE,10304,915406,9/1/16,40.5914127,-74.09394655,DELAWARE AVENUE,10304
1778,5,37 LAREDO AVENUE,10312,697000,9/1/16,40.54989124,-74.16895343,LAREDO AVENUE,10312
2301,5,151 GREAT KILLS ROAD,10308,1135000,9/1/16,40.55034192,-74.14442802,GREAT KILLS ROAD,10308
2495,5,57 THORNYCROFT AVENUE,10312,455000,9/1/16,40.53522662,-74.1505328,THORNYCROFT AVENUE,10312
2662,5,70 GETZ AVENUE,10312,390000,9/1/16,40.55859819,-74.16680536,GETZ AVENUE,10312
2995,5,96 LOUIS STREET,10304,900000,9/1/16,40.6292342,-74.08569212,LOUIS STREET,10304
4160,5,92 FILLMORE STREET,10301,850000,9/1/16,40.64429554,-74.09191659,FILLMORE STREET,10301
4356,5,160 ALLISON AVENUE,10306,809508,9/1/16,40.56769337,-74.11652766,ALLISON AVENUE,10306
4409,5,26 HETT AVENUE,10306,280000,9/1/16,40.56520189,-74.10120162,HETT AVENUE,10306
5592,5,423 HEBERTON AVENUE,10302,540000,9/1/16,40.63089094,-74.13538657,HEBERTON AVENUE,10302
5858,5,28 MORENO COURT,10309,585493,9/1/16,40.53531598,-74.21360925,MORENO COURT,10309
6030,5,84 EVELYN PLACE,10305,580000,9/1/16,40.60866693,-74.06565568,EVELYN PLACE,10305
7362,5,49 TOWERS LANE,10314,358000,9/1/16,40.59365393,-74.1853394,TOWERS LANE,10314
7659,5,50 SENECA STREET,10310,330000,9/1/16,40.63152449,-74.11573843,SENECA STREET,10310
7914,5,281 WILLOWBROOK ROAD,10302,545000,9/1/16,40.61739708,-74.14476761,WILLOWBROOK ROAD,10302
8092,5,191 MARTIN AVENUE,10314,720000,9/1/16,40.60647103,-74.13953268,MARTIN AVENUE,10314
8094,5,164 MARTIN AVENUE,10314,589000,9/1/16,40.60709607,-74.14016424,MARTIN AVENUE,10314
8128,5,40 DEWHURST STREET,10314,649000,9/1/16,40.59988201,-74.13849982,DEWHURST STREET,10314
8219,5,39 BOONE STREET,10314,720000,9/1/16,40.60172878,-74.13889978,BOONE STREET,10314
6331,1,313 EAST 18TH   STREET,10003,4600000,9/2/16,40.73471617,-73.98226866,EAST 18TH   STREET,10003
9681,1,102 WEST 57TH   STREET,10019,10000,9/2/16,40.76433675,-73.97795773,WEST 57TH   STREET,10019
28,2,509 EAST 183 STREET,10458,165000,9/2/16,40.85496024,-73.89203512,EAST 183 STREET,10458
329,2,3607 MAROLLA PLACE,10466,240000,9/2/16,40.88394274,-73.83504729,MAROLLA PLACE,10466
2500,2,1331 CLAY AVENUE,10456,220000,9/2/16,40.83537505,-73.90917821,CLAY AVENUE,10456
3033,2,1041 TRINITY AVENUE,10456,250000,9/2/16,40.82631673,-73.90482209,TRINITY AVENUE,10456
3239,2,1039 LONGFELLOW AVENUE,10459,625000,9/2/16,40.8244105,-73.88799455,LONGFELLOW AVENUE,10459
4457,2,5435 SYLVAN AVENUE,10471,900000,9/2/16,40.90238918,-73.89882397,SYLVAN AVENUE,10471
6686,2,955 EAST 221 STREET,10469,430000,9/2/16,40.88277475,-73.8543363,EAST 221 STREET,10469
6854,2,868 EAST 224TH STREET,10466,360000,9/2/16,40.88521925,-73.85570883,EAST 224TH STREET,10466
2870,3,1934 BAY RIDGE AVENUE,11204,1425000,9/2/16,40.61486925,-73.98972031,BAY RIDGE AVENUE,11204
3879,3,1127 43RD STREET,11219,1160000,9/2/16,40.64096966,-73.99244396,43RD STREET,11219
6095,3,87 HARMAN STREET,11221,941176,9/2/16,40.69562589,-73.92342922,HARMAN STREET,11221
8646,3,888 STERLING PLACE,11216,1425000,9/2/16,40.67224094,-73.94914856,STERLING PLACE,11216
8647,3,888 STERLING PLACE,11216,1211250,9/2/16,40.67224094,-73.94914856,STERLING PLACE,11216
9576,3,182 SHEPHERD,11208,130000,9/2/16,40.6801846,-73.88214368,SHEPHERD,11208
9706,3,101 SHEPHERD AVENUE,11208,480000,9/2/16,40.68244627,-73.88211805,SHEPHERD AVENUE,11208
11204,3,321 LINCOLN AVENUE,11208,535000,9/2/16,40.68212967,-73.86857279,LINCOLN AVENUE,11208
12068,3,2311 CORTELYOU ROAD,11226,415000,9/2/16,40.64432905,-73.95522722,CORTELYOU ROAD,11226
13311,3,272 HAWTHORNE ST,11225,1685000,9/2/16,40.65755455,-73.95127179,HAWTHORNE ST,11225
14362,3,452 BALTIC STREET,11217,750000,9/2/16,40.68288746,-73.98719678,BALTIC STREET,11217
14363,3,452 BALTIC STREET,11217,750000,9/2/16,40.68288746,-73.98719678,BALTIC STREET,11217
17537,3,738 DECATUR STREET,11233,850000,9/2/16,40.68350609,-73.91338362,DECATUR STREET,11233
18548,3,10 SOUTHGATE COURT,11223,835000,9/2/16,40.590822,-73.97249896,SOUTHGATE COURT,11223
18877,3,1516 EAST 66TH   STREET,11234,530000,9/2/16,40.61844864,-73.91261435,EAST 66TH   STREET,11234
20408,3,3845 MAPLE AVENUE,11224,450000,9/2/16,40.57937371,-74.00784067,MAPLE AVENUE,11224
20695,3,2371 EAST 26TH STREET,11229,803000,9/2/16,40.59383651,-73.94420327,EAST 26TH STREET,11229
20801,3,2718 E. 27TH STREET,11235,65789,9/2/16,40.58652351,-73.94247762,E. 27TH STREET,11235
21761,3,286 18TH STREET,11215,950000,9/2/16,40.66192592,-73.99030058,18TH STREET,11215
92,4,62-33 DE COSTA AVENUE,11692,481500,9/2/16,40.59843742,-73.79180634,DE COSTA AVENUE,11692
1761,4,217-23 49TH   AVENUE,11364,875000,9/2/16,40.75582977,-73.76257929,49TH   AVENUE,11364
3616,4,13-06 126 STREET,11356,657500,9/2/16,40.78648805,-73.84230879,126 STREET,11356
3630,4,10-25 117TH   STREET,11356,800000,9/2/16,40.78797537,-73.85029691,117TH   STREET,11356
3649,4,132-36 14 AVENUE,11356,500000,9/2/16,40.78602235,-73.83511294,14 AVENUE,11356
5117,4,31-59 103 STREET,11369,487000,9/2/16,40.75975385,-73.86582065,103 STREET,11369
5266,4,70-02 52ND   AVENUE,11378,785000,9/2/16,40.73340609,-73.89392074,52ND   AVENUE,11378
6103,4,12-44 NORTON DRIVE,11691,675000,9/2/16,40.60601937,-73.76922721,NORTON DRIVE,11691
6120,4,13-37 VIRGINIA STREET,11691,749000,9/2/16,40.61074934,-73.74610991,VIRGINIA STREET,11691
6451,4,79-30 269TH STREET,11040,602000,9/2/16,40.74752173,-73.70351446,269TH STREET,11040
6769,4,160-58 26TH AVENUE,11358,655000,9/2/16,40.77310907,-73.80241646,26TH AVENUE,11358
6786,4,27-18 166TH   STREET,11358,880000,9/2/16,40.7718295,-73.79893988,166TH   STREET,11358
7056,4,46-42 160TH STREET,11358,870000,9/2/16,40.75271548,-73.80721598,160TH STREET,11358
7337,4,154-04 58TH   AVENUE,11355,738000,9/2/16,40.74202538,-73.81433808,58TH   AVENUE,11355
7493,4,54-18 153RD   STREET,11355,733000,9/2/16,40.74525966,-73.81493176,153RD   STREET,11355
12263,4,77-11 62ND   STREET,11385,600000,9/2/16,40.69747858,-73.89250652,62ND   STREET,11385
12578,4,77-30 74TH   STREET,11385,965000,9/2/16,40.70524056,-73.87591022,74TH   STREET,11385
17387,4,60-27 59TH   DRIVE,11378,560000,9/2/16,40.7177243,-73.9053848,59TH   DRIVE,11378
18295,4,222-16 77TH   AVENUE,11364,900000,9/2/16,40.73814157,-73.74917168,77TH   AVENUE,11364
19383,4,92-66 221 STREET,11428,545000,9/2/16,40.72396373,-73.736385,221 STREET,11428
20636,4,94-37 115TH   STREET,11419,445000,9/2/16,40.69217807,-73.83060308,115TH   STREET,11419
20820,4,104-17 JAMAICA AVENUE,11418,775000,9/2/16,40.69542044,-73.8427658,JAMAICA AVENUE,11418
21901,4,135-36 245TH STREET,11422,365000,9/2/16,40.66995641,-73.7311948,245TH STREET,11422
22240,4,241-02 147TH   DRIVE,11422,461250,9/2/16,40.65520297,-73.74312237,147TH   DRIVE,11422
23300,4,145-10 111TH AVENUE,11435,589000,9/2/16,40.68675648,-73.79945962,111TH AVENUE,11435
23396,4,106-17 WALTHAM STREET,11435,600000,9/2/16,40.69408025,-73.80304373,WALTHAM STREET,11435
23849,4,132-31 114 PLACE,11420,422000,9/2/16,40.67401749,-73.82435478,114 PLACE,11420
23876,4,119-28 130TH STREET,11420,605000,9/2/16,40.67411881,-73.80871937,130TH STREET,11420
24203,4,143-11 181ST   STREET,11413,275000,9/2/16,40.66877985,-73.76283148,181ST   STREET,11413
25084,4,203-20 LINDEN BOULEVARD,11412,677000,9/2/16,40.69517108,-73.7486734,LINDEN BOULEVARD,11412
25542,4,152-64 10 AVENUE,11357,635000,9/2/16,40.79305344,-73.80792621,10 AVENUE,11357
277,5,46 ASPEN KNOLLS WAY,10312,346000,9/2/16,40.56386017,-74.18463049,ASPEN KNOLLS WAY,10312
486,5,56 SAVO LANE,10305,460000,9/2/16,40.6002729,-74.06642526,SAVO LANE,10305
506,5,33 MILLS AVENUE,10305,254100,9/2/16,40.59657746,-74.06803837,MILLS AVENUE,10305
772,5,48 MORGAN LANE,10314,700000,9/2/16,40.61150979,-74.16300094,MORGAN LANE,10314
852,5,250 GRAHAM AVENUE,10314,800000,9/2/16,40.60785164,-74.17011573,GRAHAM AVENUE,10314
1427,5,35 BURGHER AVENUE,10304,760000,9/2/16,40.59498218,-74.09577356,BURGHER AVENUE,10304
2714,5,31 SEELEY LANE,10308,350000,9/2/16,40.54806377,-74.1528754,SEELEY LANE,10308
2716,5,35 SEELEY LANE,10308,350000,9/2/16,40.54824486,-74.15292619,SEELEY LANE,10308
3752,5,193 KISWICK STREET,10306,68900,9/2/16,40.57451656,-74.09621218,KISWICK STREET,10306
4538,5,17 HOLLY PLACE,10306,545000,9/2/16,40.57441904,-74.12355156,HOLLY PLACE,10306
4746,5,30 COUNTRY DRIVE SOUTH,10314,383000,9/2/16,40.58713754,-74.16380914,COUNTRY DRIVE SOUTH,10314
4749,5,32 WESTPORT LANE,10314,380000,9/2/16,40.58371808,-74.15949854,WESTPORT LANE,10314
5532,5,12 LA FORGE AVENUE,10302,345000,9/2/16,40.63078947,-74.13990057,LA FORGE AVENUE,10302
5839,5,355 BRADFORD AVENUE,10309,916323,9/2/16,40.53075943,-74.20464813,BRADFORD AVENUE,10309
6717,5,36 WENTWORTH AVENUE,10305,665000,9/2/16,40.59145608,-74.07186778,WENTWORTH AVENUE,10305
6788,5,211 TARGEE STREET,10304,417768,9/2/16,40.62193723,-74.08375556,TARGEE STREET,10304
7271,5,18 BRIGHTON STREET,10307,815000,9/2/16,40.50910031,-74.24512501,BRIGHTON STREET,10307
7352,5,5309 ARTHUR KILL ROAD,10307,354987,9/2/16,40.51453212,-74.24650439,ARTHUR KILL ROAD,10307
8207,5,122 OAKVILLE STREET,10314,600000,9/2/16,40.59875497,-74.1352998,OAKVILLE STREET,10314
8369,5,1029 IONIA AVENUE,10309,1115000,9/2/16,40.53453947,-74.20747297,IONIA AVENUE,10309
8384,5,1452 WOODROW ROAD,10309,875000,9/5/16,40.54112723,-74.21336158,WOODROW ROAD,10309
9679,1,102 WEST 57TH   STREET,10019,20600,9/6/16,40.76433675,-73.97795773,WEST 57TH   STREET,10019
220,2,3513 ROMBOUTS AVENUE,10475,337400,9/6/16,40.88398772,-73.83010712,ROMBOUTS AVENUE,10475
468,2,2551 PELHAM BAY PARK WEST,10475,550000,9/6/16,40.88702007,-73.81718086,PELHAM BAY PARK WEST,10475
813,2,2756 BOUCK AVENUE,10469,361500,9/6/16,40.86693744,-73.84972867,BOUCK AVENUE,10469
1134,2,419 OLMSTEAD AVENUE,10473,327500,9/6/16,40.81495094,-73.85057221,OLMSTEAD AVENUE,10473
1520,2,3299 POLO PLACE,10465,690000,9/6/16,40.84040318,-73.81838596,POLO PLACE,10465
1874,2,2573 MARION AVENUE,10458,550000,9/6/16,40.86321107,-73.89230372,MARION AVENUE,10458
3019,2,818 RITTER PLACE,10459,390000,9/6/16,40.83075445,-73.89783799,RITTER PLACE,10459
4154,2,2418 MORGAN AVENUE,10469,465000,9/6/16,40.86155449,-73.84513143,MORGAN AVENUE,10469
4267,2,2029 TOMLINSON AVENUE,10461,415000,9/6/16,40.85446818,-73.8561298,TOMLINSON AVENUE,10461
4420,2,6035 SPENCER AVE,10471,915000,9/6/16,40.90878735,-73.89919048,SPENCER AVE,10471
5149,2,2904 PAINE STREET,10461,555000,9/6/16,40.83656751,-73.83013425,PAINE STREET,10461
5246,2,3515 BRUCKNER BLVD,10461,765000,9/6/16,40.84727888,-73.82745028,BRUCKNER BLVD,10461
5247,2,1856 MAYFLOWER AVE,10461,612000,9/6/16,40.84899264,-73.83378212,MAYFLOWER AVE,10461
5526,2,540 TAYLOR AVENUE,10473,525000,9/6/16,40.81621341,-73.86147989,TAYLOR AVENUE,10473
6697,2,1027 E 216 STREET,10469,555000,9/6/16,40.87869629,-73.85445733,E 216 STREET,10469
1172,3,236 MADISON STREET,11216,381000,9/6/16,40.68461998,-73.94940593,MADISON STREET,11216
1848,3,150 HERKIMER STREET,11216,1651000,9/6/16,40.67935231,-73.94838241,HERKIMER STREET,11216
1878,3,491 CLASSON AVENUE,11238,2000000,9/6/16,40.6839485,-73.95874491,CLASSON AVENUE,11238
1986,3,643 MADISON STREET,11221,4900000,9/6/16,40.68714688,-73.93149061,MADISON STREET,11221
2099,3,186 HERKIMER STREET,11216,3160000,9/6/16,40.67927221,-73.94727564,HERKIMER STREET,11216
2100,3,194 HERKIMER STREET,11216,4740000,9/6/16,40.67932153,-73.94708451,HERKIMER STREET,11216
2472,3,63 WALWORTH STREET,11205,487500,9/6/16,40.69715199,-73.95450655,WALWORTH STREET,11205
3373,3,98 DEAN STREET,11201,3140000,9/6/16,40.68683192,-73.98933422,DEAN STREET,11201
3587,3,1919 52ND   STREET,11204,1300000,9/6/16,40.62505383,-73.97967164,52ND   STREET,11204
3766,3,1873 55TH   STREET,11204,1400000,9/6/16,40.62394813,-73.98237374,55TH   STREET,11204
6517,3,235 JEFFERSON STREET,11237,1600000,9/6/16,40.7028092,-73.92808792,JEFFERSON STREET,11237
7820,3,310 LAFAYETTE AVENUE,11238,2950000,9/6/16,40.68827302,-73.96318099,LAFAYETTE AVENUE,11238
11127,3,402 VAN SICLEN AVENUE,11207,370000,9/6/16,40.66965227,-73.88982253,VAN SICLEN AVENUE,11207
11322,3,715 NEW JERSEY AVE,11207,420000,9/6/16,40.66177645,-73.8916125,NEW JERSEY AVE,11207
11369,3,996 BARBEY,11207,617500,9/6/16,40.65820598,-73.88100034,BARBEY,11207
11638,3,361 MILLER AVENUE,11207,3100000,9/6/16,40.67204662,-73.89077748,MILLER AVENUE,11207
11651,3,132 SHERIDAN AVENUE,11208,700000,9/6/16,40.67940297,-73.86758309,SHERIDAN AVENUE,11208
12413,3,129 EAST 35TH   STREET,11203,460000,9/6/16,40.65219921,-73.94460854,EAST 35TH   STREET,11203
13598,3,662 HAWTHORNE STREET,11203,915000,9/6/16,40.65837999,-73.93829966,HAWTHORNE STREET,11203
15907,3,3707 BEDFORD AVENUE,11229,775000,9/6/16,40.61188012,-73.94861467,BEDFORD AVENUE,11229
16074,3,1946 EAST 14TH   STREET,11229,1200000,9/6/16,40.60226078,-73.95828762,EAST 14TH   STREET,11229
16562,3,3400 FILLMORE AVENUE,11234,551500,9/6/16,40.61032752,-73.93431387,FILLMORE AVENUE,11234
16725,3,1543 EAST 38TH   STREET,11234,860000,9/6/16,40.61817136,-73.93785416,EAST 38TH   STREET,11234
18086,3,1568 EAST 8TH STREET,11230,1400000,9/6/16,40.61052782,-73.96571259,EAST 8TH STREET,11230
18968,3,2046 EAST 54 STREET,11234,730000,9/6/16,40.61180991,-73.92150121,EAST 54 STREET,11234
22483,3,639 LORIMER STREET,11211,1900000,9/6/16,40.71603955,-73.94992318,LORIMER STREET,11211
1459,4,208-06 15TH AVENUE,11360,875000,9/6/16,40.78566637,-73.78411063,15TH AVENUE,11360
2992,4,84-60 251ST   STREET,11426,200000,9/6/16,40.73379138,-73.71617934,251ST   STREET,11426
3415,4,115-67 226 STREET,11411,455000,9/6/16,40.69657129,-73.73299161,226 STREET,11411
4166,4,39-12 104TH   STREET,11368,999900,9/6/16,40.75049169,-73.86233117,104TH   STREET,11368
